date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:52:32	354/354	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202020%2020:18:15%20GMT	https://static.tildacdn.com/5391af97-f0cc-4716-b645-8796d93225f6/-/resizeb/20x/20.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/5391af97-f0cc-4716-b645-8796d93225f6/-/resizeb/20x/20.jpg	(from https://www.malinkacapital.com/2)
01:52:32	637576/637576	---M--	200	added ('OK')	image/jpeg	etag:%22a13587489f75785cb4bcec979ccf0084%22	https://static.tildacdn.com/5391af97-f0cc-4716-b645-8796d93225f6/20.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/5391af97-f0cc-4716-b645-8796d93225f6/20.jpg	(from https://www.malinkacapital.com/2)
01:52:32	384/384	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2014%20Mar%202018%2020:21:03%20GMT	https://static.tildacdn.com/9acd31b1-3b21-45a3-bdaa-71ee5218b9e1/-/resize/20x/11a.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/9acd31b1-3b21-45a3-bdaa-71ee5218b9e1/-/resize/20x/11a.jpg	(from https://www.malinkacapital.com/2)
01:52:32	749967/749967	---M--	200	added ('OK')	image/jpeg	etag:%226648522fd54af96c37972c64be72160f%22	https://static.tildacdn.com/1546b0ef-7c85-4a66-9224-06c30420a9d1/noroot.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/1546b0ef-7c85-4a66-9224-06c30420a9d1/noroot.jpg	(from https://www.malinkacapital.com/2)
01:52:32	301/301	---MC-	200	added ('OK')	image/png	date:Thu,%2022%20Feb%202018%2009:29:09%20GMT	https://static.tildacdn.com/1546b0ef-7c85-4a66-9224-06c30420a9d1/-/empty/noroot.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/1546b0ef-7c85-4a66-9224-06c30420a9d1/-/empty/noroot.png	(from https://www.malinkacapital.com/2)
01:52:33	392/392	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2008:09:05%20GMT	https://static.tildacdn.com/9ebbb081-f302-4a1f-88f9-d71ac28b8fa3/-/resizeb/20x/8.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/9ebbb081-f302-4a1f-88f9-d71ac28b8fa3/-/resizeb/20x/8.jpg	(from https://www.malinkacapital.com/2)
01:52:33	616534/616534	---M--	200	added ('OK')	image/jpeg	etag:%2285e92c32f586f6f7f8c287c8c0dc5c20%22	https://static.tildacdn.com/9ebbb081-f302-4a1f-88f9-d71ac28b8fa3/8.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/9ebbb081-f302-4a1f-88f9-d71ac28b8fa3/8.jpg	(from https://www.malinkacapital.com/2)
01:52:33	360/360	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2001%20Jan%202019%2013:31:21%20GMT	https://static.tildacdn.com/20fc3c65-7abe-4141-962d-2bef50d3e3e2/-/resizeb/20x/10.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/20fc3c65-7abe-4141-962d-2bef50d3e3e2/-/resizeb/20x/10.jpg	(from https://www.malinkacapital.com/2)
01:52:33	692079/692079	---M--	200	added ('OK')	image/jpeg	etag:%223938360c944d4c2a82c27cb554c92976%22	https://static.tildacdn.com/20fc3c65-7abe-4141-962d-2bef50d3e3e2/10.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/20fc3c65-7abe-4141-962d-2bef50d3e3e2/10.jpg	(from https://www.malinkacapital.com/2)
01:52:33	356/356	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2015%20May%202020%2011:16:10%20GMT	https://static.tildacdn.com/8efa2989-2cbd-4785-b498-2005727c76f7/-/resizeb/20x/11.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/8efa2989-2cbd-4785-b498-2005727c76f7/-/resizeb/20x/11.jpg	(from https://www.malinkacapital.com/2)
